ID_OPERATORE;ID_RAPPORTO_LAVORATIVO;ID_GIORNO;GIORNO;ORA_INIZIO;ORA_FINE;APPUNTO_RICEVIMENTO;ID_RAPLAV_AMBULATORIO
15547;1;2;Martedi;18:00;19:00;SU APPUNTAMENTO;28790
15547;1;2;Martedi;08:00;10:00;;28790
15547;1;5;Venerdi;10:30;13:30;SU APPUNTAMENTO;28790
15407;1;2;Martedi;11:30;13:30;;28492
15407;1;1;Lunedi;12:30;14:30;;28492
15407;1;3;Mercoledi;09:00;11:30;SU APPUNTAMENTO;28491
15407;1;2;Martedi;09:00;11:30;SU APPUNTAMENTO;28491
14934;1;2;Martedi;17:30;19:00;SU APPUNTAMENTO;27705
15532;1;3;Mercoledi;17:30;18:30;;28756
15532;1;2;Martedi;08:30;09:30;;28755
15532;1;5;Venerdi;15:30;17:00;;28754
15532;1;2;Martedi;10:30;12:00;;28754
15532;1;5;Venerdi;08:30;10:00;;28753
15532;1;4;Giovedi;17:00;18:30;;28753
15532;1;3;Mercoledi;14:30;16:00;;28753
15532;1;2;Martedi;17:00;18:30;;28753
15532;1;1;Lunedi;13:30;16:30;;28753
15631;1;5;Venerdi;10:30;12:00;;28930
15631;1;4;Giovedi;14:30;16:00;;28930
15631;1;3;Mercoledi;09:00;10:30;;28930
15631;1;2;Martedi;16:30;18:00;;28930
15631;1;1;Lunedi;08:00;10:00;;28930
11334;1;5;Venerdi;15:00;19:00;;20955
11334;1;4;Giovedi;10:00;12:00;;20955
11334;1;3;Mercoledi;15:00;18:00;;20955
11334;1;2;Martedi;10:00;12:00;;20955
11334;1;1;Lunedi;15:00;19:00;;20955
13765;1;4;Giovedi;09:30;12:00;;25507
13765;1;3;Mercoledi;09:00;12:00;;25507
13765;1;2;Martedi;17:00;19:00;SU APPUNTAMENTO;25507
13765;1;2;Martedi;10:00;12:00;;25507
13765;1;1;Lunedi;09:00;12:00;;25507
7308;1;1;Lunedi;08:00;12:00;SU PRENOTAZIONE;12010
7308;1;2;Martedi;15:00;19:00;SU PRENOTAZIONE;12010
7308;1;3;Mercoledi;11:00;13:00;SU PRENOTAZIONE;12010
7308;1;3;Mercoledi;14:00;16:00;SU PRENOTAZIONE;12010
7308;1;4;Giovedi;08:00;12:00;SU PRENOTAZIONE;12010
7308;1;5;Venerdi;08:00;12:00;SU PRENOTAZIONE;12010
7308;1;1;Lunedi;08:00;12:00;SU PRENOTAZIONE;12011
7308;1;2;Martedi;15:00;19:00;SU PRENOTAZIONE;12011
7308;1;3;Mercoledi;11:00;13:00;SU PRENOTAZIONE;12011
7308;1;3;Mercoledi;14:00;16:00;SU PRENOTAZIONE;12011
7308;1;4;Giovedi;08:00;11:00;SU PRENOTAZIONE;12011
7308;1;5;Venerdi;08:00;12:00;SU PRENOTAZIONE;12011
7308;1;1;Lunedi;08:00;12:00;SU PRENOTAZIONE;12012
7308;1;2;Martedi;15:00;19:00;SU PRENOTAZIONE;12012
7308;1;3;Mercoledi;12:00;13:00;SU PRENOTAZIONE;12012
7308;1;3;Mercoledi;14:00;16:00;SU PRENOTAZIONE;12012
7308;1;4;Giovedi;08:00;11:00;SU PRENOTAZIONE;12012
7308;1;5;Venerdi;08:00;12:00;SU PRENOTAZIONE;12012
14738;1;4;Giovedi;09:00;11:00;;27321
14738;1;3;Mercoledi;15:30;17:30;;27321
12825;1;5;Venerdi;14:00;19:00;;23681
12825;1;4;Giovedi;08:30;11:00;;23681
12825;1;3;Mercoledi;08:30;11:00;;23681
12825;1;2;Martedi;14:00;17:30;;23681
12825;1;1;Lunedi;14:00;19:00;;23681
11227;1;1;Lunedi;08:30;10:30;SU APPUNTAMENTO;20783
11699;1;5;Venerdi;10:00;12:00;;21585
11699;1;4;Giovedi;16:30;19:00;;21585
11699;1;3;Mercoledi;16:30;19:00;;21585
11699;1;2;Martedi;10:00;12:00;;21585
11699;1;1;Lunedi;09:30;11:30;;21585
12830;1;5;Venerdi;13:30;18:00;;23690
12830;1;4;Giovedi;08:00;10:30;;23690
12830;1;3;Mercoledi;08:00;10:30;;23690
12830;1;2;Martedi;15:00;19:00;;23690
12830;1;1;Lunedi;13:30;18:00;;23690
7312;1;1;Lunedi;14:00;17:00;SU APPUNTAMENTO SALVO URGENZE;12017
7312;1;2;Martedi;14:00;17:00;SU APPUNTAMENTO SALVO URGENZE;12017
7312;1;3;Mercoledi;08:00;11:00;SU APPUNTAMENTO SALVO URGENZE;12017
7312;1;4;Giovedi;14:00;17:00;SU APPUNTAMENTO SALVO URGENZE;12017
7312;1;5;Venerdi;08:00;11:00;SU APPUNTAMENTO SALVO URGENZE;12017
15343;1;2;Martedi;08:30;10:15;;28371
15343;1;4;Giovedi;17:15;19:15;;28371
14767;1;5;Venerdi;11:00;12:00;;27370
14767;1;4;Giovedi;18:00;19:00;;27370
14767;1;3;Mercoledi;09:00;10:00;;27370
14767;1;2;Martedi;14:00;15:00;;27370
14767;1;1;Lunedi;13:00;14:00;;27370
10448;1;3;Mercoledi;08:30;11:30;ACCESSO LIBERO;19322
10448;1;2;Martedi;15:30;19:00;SOLO SU APPUNTAMENTO;19322
10448;1;1;Lunedi;08:30;11:00;ACCESSO LIBERO;19322
7324;1;5;Venerdi;14:30;17:30;TELEFONARE PER APPUNTAMENTO;13936
7324;1;4;Giovedi;09:30;12:30;TELEFONARE PER APPUNTAMENTO;13936
15302;1;4;Giovedi;18:30;19:30;SU PRENOTAZIONE;28311
15302;1;3;Mercoledi;11:30;12:30;SU PRENOTAZIONE;28311
15444;1;4;Giovedi;09:30;12:30;ACCESSO SU PRENOTAZIONE;28564
9562;1;5;Venerdi;08:00;11:00;;17772
15445;1;4;Giovedi;13:00;17:00;SU PRENOTAZIONE;28567
15444;1;5;Venerdi;14:00;17:00;ACCESSO SU PRENOTAZIONE;28564
15444;1;1;Lunedi;15:00;18:00;ACCESSO SU PRENOTAZIONE;28564
15444;1;2;Martedi;09:30;12:30;ACCESSO SU PRENOTAZIONE;28564
15444;1;3;Mercoledi;15:00;18:00;ACCESSO SU PRENOTAZIONE;28564
15440;1;5;Venerdi;09:30;10:30;ACCESSO SU PRENOTAZIONE  ;28558
15440;1;5;Venerdi;10:30;12:30;ACCESSO DIRETTO  ;28558
15440;1;1;Lunedi;14:00;15:00;ACCESSO DIRETTO;28558
15440;1;4;Giovedi;10:30;12:30;ACCESSO DIRETTO;28557
15440;1;4;Giovedi;08:30;10:30;ACCESSO SU PRENOTAZIONE;28557
15440;1;3;Mercoledi;10:30;12:30;ACCESSO DIRETTO;28557
15440;1;3;Mercoledi;08:30;10:30;ACCESSO SU PRENOTAZIONE;28557
15440;1;2;Martedi;12:00;14:00;ACCESSO SU PRENOTAZIONE;28557
15440;1;2;Martedi;14:00;16:00;ACCESSO DIRETTO;28557
15440;1;1;Lunedi;10:30;12:30;ACCESSO DIRETTO;28557
15440;1;1;Lunedi;08:30;10:30;ACCESSO SU PRENOTAZIONE;28557
15516;1;3;Mercoledi;11:00;13:00;ACCESSO DIRETTO;28724
15516;1;1;Lunedi;11:00;13:00;ACCESSO DIRETTO;28724
15516;1;2;Martedi;17:00;19:00;ACCESSO DIRETTO;28724
15516;1;5;Venerdi;14:00;15:30;ACCESSO DIRETTO;28722
15516;1;4;Giovedi;11:00;12:00;ACCESSO DIRETTO;28722
15393;1;3;Mercoledi;10:00;12:30;DAL 23/9/2019 SOSTITUITA DA DR.SSA SOSIO TEL. 3923156480;28464
15393;1;1;Lunedi;15:30;17:30;DAL 23/9/2019 SOSTITUITA DA DR.SSA SOSIO TEL. 3923156480;28464
15393;1;5;Venerdi;10:30;12:00;DAL 23/9/2019 SOSTITUITA DA DR.SSA SOSIO TEL. 3923156480;28463
15393;1;4;Giovedi;17:00;18:30;DAL 23/9/2019 SOSTITUITA DA DR.SSA SOSIO TEL. 3923156480;28463
15392;1;4;Giovedi;17:00;18:00;DAL 1/5/2019 SOSTITUITO DA DR. BONISSONE ALBERTO TEL.3285436989;28462
15392;1;3;Mercoledi;17:00;18:00;DAL 1/5/2019 SOSTITUITO DA DR. BONISSONE ALBERTO TEL.3285436989;28461
15392;1;5;Venerdi;09:00;12:00;DAL 1/5/2019 SOSTITUITO DA DR. BONISSONE ALBERTO TEL.3285436989;28460
15392;1;4;Giovedi;09:00;12:00;DAL 1/5/2019 SOSTITUITO DA DR. BONISSONE ALBERTO TEL.3285436989;28460
15281;1;5;Venerdi;16:00;18:00;ACCESSO DIRETTO;28271
15281;1;4;Giovedi;11:30;13:30;ACCESSO DIRETTO;28271
15281;1;3;Mercoledi;14:00;16:00;ACCESSO DIRETTO;28271
15281;1;1;Lunedi;13:30;15:30;ACCESSO DIRETTO;28271
15281;1;2;Martedi;11:00;13:00;ACCESSO DIRETTO;28271
15640;1;5;Venerdi;14:00;15:00;;28943
15640;1;4;Giovedi;09:30;10:30;;28943
15640;1;3;Mercoledi;15:00;16:00;;28943
15640;1;2;Martedi;09:30;10:30;;28943
15258;1;1;Lunedi;10:00;11:00;;28232
15640;1;1;Lunedi;15:00;16:00;;28943
15256;1;5;Venerdi;15:30;16:30;ACCESSO SU PRENOTAZIONE;28229
15256;1;4;Giovedi;11:00;12:00;ACCESSO SU PRENOTAZIONE;28229
15256;1;3;Mercoledi;18:00;19:00;ACCESSO SU PRENOTAZIONE;28229
15256;1;2;Martedi;11:00;12:00;ACCESSO SU PRENOTAZIONE;28229
15256;1;1;Lunedi;15:30;16:30;ACCESSO SU PRENOTAZIONE;28229
15249;1;5;Venerdi;09:00;10:00;SU APPUNTAMENTO;28218
15249;1;5;Venerdi;10:00;12:00;;28218
15249;1;4;Giovedi;15:30;18:30;;28218
15245;1;5;Venerdi;09:30;12:30;;28211
15245;1;4;Giovedi;15:00;18:00;;28211
15245;1;3;Mercoledi;09:30;12:30;;28211
15245;1;2;Martedi;09:30;12:30;;28211
15245;1;1;Lunedi;15:00;18:00;;28211
15241;1;5;Venerdi;15:00;17:00;BILANCI-VACCINI-URGENZE;28199
15241;1;5;Venerdi;09:30;12:30;ACCESSO LIBERO;28199
15241;1;4;Giovedi;14:30;17:30;ACCESSO LIBERO;28199
15647;1;5;Venerdi;15:00;16:00;;28958
15558;1;1;Lunedi;16:00;19:00;;28806
15558;1;2;Martedi;10:00;12:30;;28806
15558;1;3;Mercoledi;10:00;12:30;;28806
15558;1;4;Giovedi;10:00;12:30;;28806
15558;1;5;Venerdi;16:00;19:00;;28806
15739;1;5;Venerdi;09:00;10:00;;29108
15739;1;4;Giovedi;15:00;16:00;;29108
15739;1;3;Mercoledi;09:00;10:00;;29108
15739;1;2;Martedi;15:00;16:00;;29108
15739;1;1;Lunedi;09:00;10:00;;29108
15115;1;5;Venerdi;17:30;18:30;;28000
15110;1;5;Venerdi;08:30;11:00;;27993
15110;1;4;Giovedi;17:00;18:00;SU APPUNTAMENTO;27993
15110;1;4;Giovedi;08:30;11:15;;27993
15108;1;5;Venerdi;09:00;11:00;;27991
15108;1;4;Giovedi;09:00;11:00;;27991
15108;1;3;Mercoledi;09:00;11:00;;27991
15108;1;2;Martedi;14:00;16:00;;27991
15108;1;1;Lunedi;13:00;15:00;;27991
15098;1;3;Mercoledi;14:30;16:00;;27981
15098;1;5;Venerdi;16:30;18:00;;27980
15098;1;4;Giovedi;16:30;18:00;;27980
15098;1;3;Mercoledi;17:00;18:30;;27980
15098;1;2;Martedi;09:30;11:30;;27980
15098;1;1;Lunedi;09:30;11:30;;27980
15252;1;5;Venerdi;09:30;10:30;;28221
15252;1;4;Giovedi;09:30;10:30;;28221
15252;1;3;Mercoledi;17:30;18:30;;28221
15252;1;2;Martedi;17:30;18:30;;28221
15252;1;1;Lunedi;10:00;11:00;;28221
15095;1;5;Venerdi;09:00;10:00;;27977
15095;1;4;Giovedi;16:00;17:00;;27977
15095;1;3;Mercoledi;09:00;10:00;;27977
15095;1;2;Martedi;16:00;17:00;;27977
15095;1;1;Lunedi;09:00;10:00;;27977
15105;1;5;Venerdi;08:30;09:30;;27988
15105;1;4;Giovedi;10:30;11:30;;27988
15105;1;3;Mercoledi;15:00;16:00;;27988
15105;1;2;Martedi;15:00;16:00;;27988
15105;1;1;Lunedi;18:00;19:00;;27988
15257;1;5;Venerdi;08:00;09:00;;28230
15257;1;4;Giovedi;08:00;09:00;;28230
15257;1;3;Mercoledi;14:30;15:30;;28230
15257;1;2;Martedi;14:30;15:30;;28230
15257;1;1;Lunedi;14:30;15:30;;28230
15090;1;5;Venerdi;11:30;12:30;;27970
15090;1;4;Giovedi;17:00;18:00;;27970
15090;1;3;Mercoledi;11:30;12:30;;27970
15344;1;3;Mercoledi;14:00;16:00;;28375
15344;1;5;Venerdi;10:15;12:30;;28374
15344;1;4;Giovedi;10:15;12:30;;28374
15344;1;3;Mercoledi;16:00;18:00;;28374
15344;1;2;Martedi;10:15;12:30;;28374
15344;1;1;Lunedi;10:15;12:30;;28374
15344;1;1;Lunedi;14:30;16:30;;28374
14976;1;5;Venerdi;15:00;18:00;;27784
14976;1;2;Martedi;10:00;12:00;;27783
14976;1;4;Giovedi;15:00;18:00;;27782
14889;1;3;Mercoledi;17:00;19:00;;27595
15299;1;2;Martedi;15:00;18:00;;28303
14744;1;5;Venerdi;11:00;12:00;ACCESSO LIBERO;27331
14744;1;5;Venerdi;09:00;11:00;SU APPUNTAMENTO;27331
14744;1;4;Giovedi;11:00;12:00;ACCESSO LIBERO;27331
14744;1;4;Giovedi;09:00;11:00;SU APPUNTAMENTO;27331
14744;1;3;Mercoledi;17:30;18:30;ACCESSO LIBERO;27331
14744;1;3;Mercoledi;15:30;17:30;SU APPUNTAMENTO;27331
14738;1;5;Venerdi;09:00;11:00;;27322
14738;1;4;Giovedi;09:00;11:00;;27322
14738;1;3;Mercoledi;15:30;17:30;;27322
14738;1;2;Martedi;09:00;11:00;;27322
14738;1;1;Lunedi;15:30;17:30;;27322
15091;1;3;Mercoledi;11:00;14:00;;27973
15091;1;2;Martedi;16:00;19:00;;27973
15091;1;1;Lunedi;16:00;19:00;;27973
14702;1;5;Venerdi;09:00;11:00;;27241
14702;1;4;Giovedi;15:00;16:30;;27241
15260;1;5;Venerdi;17:00;19:00;;28234
15260;1;4;Giovedi;09:00;11:00;;28234
15260;1;3;Mercoledi;16:00;18:00;;28234
15260;1;2;Martedi;09:00;11:00;;28234
15260;1;1;Lunedi;16:00;18:00;;28234
14685;1;5;Venerdi;12:00;13:00;;27217
15740;1;5;Venerdi;11:00;12:30;VISITE SU APPUNTAMENTO;29110
14674;1;4;Giovedi;10:30;11:30;;27189
15253;1;4;Giovedi;08:30;11:30;;28222
15253;1;3;Mercoledi;15:00;18:00;;28222
15253;1;2;Martedi;16:00;19:00;;28222
15253;1;2;Martedi;08:00;10:00;;28222
15253;1;1;Lunedi;08:30;11:30;;28222
14666;1;5;Venerdi;14:30;15:30;;27177
14666;1;3;Mercoledi;17:00;18:00;;27177
14666;1;4;Giovedi;09:00;10:00;;27177
15453;1;5;Venerdi;09:00;13:00;ACCESSO SU PRENOTAZIONE;28582
14666;1;2;Martedi;09:00;10:00;;27177
15453;1;4;Giovedi;14:30;17:30;ACCESSO SU PRENOTAZIONE;28582
15453;1;3;Mercoledi;09:00;13:00;ACCESSO SU PRENOTAZIONE;28582
15453;1;2;Martedi;14:30;18:30;ACCESSO SU PRENOTAZIONE;28582
15453;1;5;Venerdi;09:00;13:00;ACCESSO SU PRENOTAZIONE;28581
15453;1;1;Lunedi;09:00;13:00;ACCESSO SU PRENOTAZIONE;28582
15453;1;4;Giovedi;14:30;18:30;ACCESSO SU PRENOTAZIONE;28581
15453;1;3;Mercoledi;09:00;13:00;ACCESSO SU PRENOTAZIONE;28583
15121;1;3;Mercoledi;09:00;10:00;;28010
15121;1;1;Lunedi;09:00;10:00;;28010
15716;1;1;Lunedi;14:00;17:00;;29074
15716;1;2;Martedi;09:30;12:00;;29074
13989;1;1;Lunedi;10:00;12:00;;25874
13376;1;5;Venerdi;09:00;12:00;ACCESSO DIRETTO IN CODA;24754
13364;1;5;Venerdi;10:00;13:00;SOLO SU APPUNTAMENTO -TEL AL 0321.621012 DALLE H 10.00-13.00 E DALLE H 15.00-19.00;24724
13364;1;4;Giovedi;15:00;19:00;SOLO SU APPUNTAMENTO -TEL AL 0321.621012 DALLE H 10.00-13.00 E DALLE H 15.00-19.00;24724
13364;1;3;Mercoledi;10:00;13:00;SOLO SU APPUNTAMENTO -TEL AL 0321.621012 DALLE H 10.00-13.00 E DALLE H 15.00-19.00;24724
13398;1;2;Martedi;14:00;17:00;VISITE SU APPUNTAMENTO;24813
13398;1;1;Lunedi;09:00;12:00;VISITE SU APPUNTAMENTO;24813
13398;1;1;Lunedi;17:00;18:30;VISITE SU APPUNTAMENTO;24813
13397;1;1;Lunedi;09:30;11:30;VISITE SU APPUNTAMENTO;24812
13397;1;2;Martedi;09:30;11:30;VISITE SU APPUNTAMENTO;24812
13397;1;1;Lunedi;17:00;19:00;VISITE SU APPUNTAMENTO;24812
13399;1;1;Lunedi;15:30;18:30;VISITE SU APPUNTAMENTO;24814
13399;1;2;Martedi;09:00;12:00;VISITE SU APPUNTAMENTO;24814
13399;1;3;Mercoledi;15:30;18:30;VISITE SU APPUNTAMENTO;24814
15651;1;5;Venerdi;14:00;15:30;VISITE SU APPUNTAMENTO - IL NÂ° DI CELL. E' SOLO PER LE EMERGENZE;28969
15651;1;5;Venerdi;10:30;12:30;VISITE SU APPUNTAMENTO - IL NÂ° DI CELL. E' SOLO PER LE EMERGENZE;28969
15651;1;4;Giovedi;09:00;12:30;VISITE SU APPUNTAMENTO - IL NÂ° DI CELL. E' SOLO PER LE EMERGENZE;28969
15651;1;3;Mercoledi;14:30;18:00;VISITE SU APPUNTAMENTO - IL NÂ° DI CELL. E' SOLO PER LE EMERGENZE;28969
15651;1;2;Martedi;09:00;12:30;VISITE SU APPUNTAMENTO - IL NÂ° DI CELL. E' SOLO PER LE EMERGENZE;28969
15534;1;2;Martedi;17:00;19:00;;28759
13357;1;5;Venerdi;08:45;11:45;;24715
15534;1;1;Lunedi;15:30;19:00;;28759
14187;1;5;Venerdi;08:30;10:30;SU APPUNTAMENTO SALVO URGENZE;26230
15078;1;2;Martedi;15:00;17:00;SU APPUNTAMENTO;27948
15078;1;1;Lunedi;09:00;11:00;;27948
15603;1;5;Venerdi;09:30;12:30;SU APPUNTAMENTO (SALVO URGENZE);28876
14702;1;1;Lunedi;11:30;13:30;;27240
15603;1;1;Lunedi;09:30;12:30;SU APPUNTAMENTO (SALVO URGENZE);28876
15603;1;2;Martedi;16:00;19:00;SU APPUNTAMENTO (SALVO URGENZE);28876
15603;1;3;Mercoledi;09:30;12:30;SU APPUNTAMENTO (SALVO URGENZE);28876
15603;1;4;Giovedi;16:00;19:00;SU APPUNTAMENTO (SALVO URGENZE);28876
13366;1;5;Venerdi;16:00;18:00;;24726
13366;1;4;Giovedi;09:30;11:30;;24726
13366;1;3;Mercoledi;16:00;18:00;;24726
13366;1;2;Martedi;09:30;11:30;;24726
13366;1;1;Lunedi;16:00;18:00;;24726
15285;1;5;Venerdi;09:30;10:30;;28275
15285;1;4;Giovedi;09:00;11:00;;28275
15285;1;3;Mercoledi;17:00;18:00;;28275
15285;1;2;Martedi;09:00;11:00;;28275
15285;1;1;Lunedi;15:00;16:00;;28275
15121;1;5;Venerdi;16:30;19:00;;28009
15121;1;4;Giovedi;10:30;13:00;;28009
15121;1;3;Mercoledi;10:30;12:30;;28009
15121;1;2;Martedi;10:30;13:00;;28009
15121;1;1;Lunedi;16:30;19:00;;28009
13851;1;3;Mercoledi;11:00;12:00;;25659
13851;1;4;Giovedi;10:00;11:00;;25658
13851;1;2;Martedi;17:00;18:00;;25658
13851;1;5;Venerdi;17:00;18:00;;25657
13851;1;1;Lunedi;10:00;11:00;;25657
13308;1;4;Giovedi;10:00;11:00;SU APPUNTAMENTO;24630
15665;1;4;Giovedi;17:00;19:00;ACCESSO LIBERO ;28990
13303;1;5;Venerdi;09:00;10:00;;24620
13303;1;3;Mercoledi;09:00;10:00;;24620
13303;1;1;Lunedi;09:00;10:00;;24620
13303;1;5;Venerdi;10:00;12:30;;24619
13303;1;4;Giovedi;16:30;18:30;;24619
13303;1;3;Mercoledi;10:00;13:00;;24619
13289;1;5;Venerdi;09:00;10:00;SU APPUNTAMENTO MEDIANTE PRENOTAZIONE TELEFONICA O TRAMITE MAIL;24593
15323;1;5;Venerdi;14:30;15:30;ACCESSO DIRETTO;28338
15323;1;3;Mercoledi;14:30;15:30;ACCESSO DIRETTO;28338
15323;1;4;Giovedi;09:00;10:00;ACCESSO DIRETTO;28338
15323;1;1;Lunedi;16:00;17:00;ACCESSO DIRETTO;28338
15323;1;2;Martedi;17:00;18:00;ACCESSO DIRETTO;28338
14124;1;3;Mercoledi;16:30;18:30;16.30-18.00 SU PRENOTAZIONE 18.00-18.30 ACCESSO DIRETTO;26111
14124;1;1;Lunedi;15:00;17:00;15.00-16.30 SU PRENOTAZIONE 16.30-17.00 ACCESSO DIRETTO;26111
14124;1;2;Martedi;12:00;14:00;12.00-13.30 SU PRENOTAZIONE 13.30-14.00 ACCESSO DIRETTO;26111
14095;1;3;Mercoledi;15:00;16:00;SU APPUNTAMENTO SALVO URGENZE;26052
14095;1;1;Lunedi;14:30;15:30;SU APPUNTAMENTO SALVO URGENZE;26052
14095;1;2;Martedi;17:00;18:00;SU APPUNTAMENTO SALVO URGENZE;26052
14098;1;4;Giovedi;15:30;17:00;;26059
13828;1;1;Lunedi;10:00;12:00;;25625
13828;1;2;Martedi;16:30;17:30;;25625
13828;1;4;Giovedi;09:00;10:00;;25624
13828;1;3;Mercoledi;16:30;17:30;;25624
13828;1;2;Martedi;10:00;11:00;;25624
13571;1;3;Mercoledi;09:00;11:00;;25156
13571;1;5;Venerdi;09:00;11:00;;25155
13571;1;1;Lunedi;09:00;11:00;;25155
13571;1;4;Giovedi;09:00;11:00;;25155
13571;1;2;Martedi;17:00;19:00;;25155
15149;1;5;Venerdi;10:00;12:00;;28049
15149;1;4;Giovedi;09:30;11:00;;28049
15149;1;3;Mercoledi;17:00;19:00;;28049
15149;1;2;Martedi;09:30;11:00;;28049
15149;1;1;Lunedi;16:00;18:00;;28049
15659;1;3;Mercoledi;11:00;13:00;;28980
15659;1;1;Lunedi;09:30;11:00;;28980
15659;1;2;Martedi;17:00;18:30;SU APPUNTAMENTO;28980
13554;1;2;Martedi;11:30;12:30;;25117
13753;1;2;Martedi;16:00;18:00;;25478
13753;1;3;Mercoledi;16:30;18:30;SU APPUNTAMENTO - TEL. 0141 782450 / 782458;25478
13753;1;1;Lunedi;17:30;19:30;;25478
14473;1;5;Venerdi;09:00;11:00;SU APPUNTAMENTO;26796
14473;1;4;Giovedi;11:00;13:00;;26796
14473;1;3;Mercoledi;17:00;19:00;SU APPUNTAMENTO;26796
14473;1;2;Martedi;09:00;11:00;;26796
14645;1;5;Venerdi;14:00;17:30;;27140
14473;1;1;Lunedi;16:00;18:00;;26796
14645;1;4;Giovedi;08:30;12:00;;27140
14645;1;3;Mercoledi;15:30;19:30;;27140
14645;1;2;Martedi;08:30;12:00;;27140
14645;1;1;Lunedi;08:30;12:30;;27140
15491;1;5;Venerdi;14:00;16:00;;28662
15491;1;4;Giovedi;14:30;16:30;;28662
15491;1;3;Mercoledi;10:30;12:30;;28662
15491;1;2;Martedi;14:30;16:30;;28662
14262;1;2;Martedi;11:30;12:30;;26382
15491;1;1;Lunedi;10:30;12:30;;28662
11802;1;1;Lunedi;10:00;12:00;SU APPUNTAMENTO;21772
9481;1;5;Venerdi;10:30;12:30;;17663
9481;1;4;Giovedi;09:00;11:00;;17663
9481;1;3;Mercoledi;17:00;19:00;;17663
9481;1;2;Martedi;09:00;11:00;;17663
9481;1;1;Lunedi;17:00;19:00;;17663
9815;1;3;Mercoledi;16:00;18:00;SU PRENOTAZIONE;18130
9815;1;1;Lunedi;14:30;16:30;SU PRENOTAZIONE;18130
9815;1;2;Martedi;11:00;13:00;ACCESSO LIBERO;18130
11830;1;1;Lunedi;17:00;19:00;;21830
11830;1;1;Lunedi;11:00;12:30;;21830
12778;1;5;Venerdi;18:30;20:30;;23586
12778;1;4;Giovedi;09:30;12:00;;23586
12778;1;3;Mercoledi;13:00;15:30;;23586
12778;1;2;Martedi;09:30;13:30;;23586
12778;1;1;Lunedi;14:30;18:30;;23586
14839;1;1;Lunedi;15:00;17:00;;27495
14595;1;4;Giovedi;08:30;12:00;;27024
13005;1;1;Lunedi;08:00;12:00;;24047
15192;1;1;Lunedi;10:00;12:00;;28121
14062;1;3;Mercoledi;09:00;12:00;SU APPUNTAMENTO SALVO URGENZE;26001
15589;1;3;Mercoledi;10:30;11:30;SU APPUNTAMENTO;28855
14062;1;1;Lunedi;15:00;19:00;SU APPUNTAMENTO SALVO URGENZE;26001
14062;1;2;Martedi;16:00;19:00;SU APPUNTAMENTO SALVO URGENZE;26001
11845;1;2;Martedi;08:30;09:30;SU APPUNTAMENTO;21851
11845;1;1;Lunedi;13:30;14:30;SU APPUNTAMENTO;21851
14719;1;1;Lunedi;15:15;17:30;SU APPUNTAMENTO;27280
12481;1;4;Giovedi;14:30;17:00;SU APPUNTAMENTO;23036
14719;1;2;Martedi;08:00;10:30;SU APPUNTAMENTO;27280
14719;1;3;Mercoledi;08:00;09:25;SOLO RICETTE E CERTIFICATI;27280
14483;1;5;Venerdi;11:00;12:30;;26816
12207;1;2;Martedi;15:30;17:30;SU APPUNTAMENTO;22494
9190;1;5;Venerdi;17:00;19:00;SU APPUNTAMENTO SALVO URGENZE;17113
14008;1;5;Venerdi;09:00;12:00;;25903
9678;1;5;Venerdi;09:00;12:00;SU APPUNTAMENTO SALVO URGENZE;17912
9678;1;4;Giovedi;09:00;12:00;SU APPUNTAMENTO SALVO URGENZE;17912
13976;1;5;Venerdi;09:00;12:30;VISITE PREVIO APPUNTAMENTO AL N. 3383101109;25843
13413;1;1;Lunedi;15:00;18:00;;24835
10081;1;1;Lunedi;08:30;11:00;SU APPUNTAMENTO TELEFONICO;18695
10081;1;3;Mercoledi;08:30;11:00;SU APPUNTAMENTO TELEFONICO;18695
15430;1;3;Mercoledi;15:30;18:30;SU APPUNTAMENTO;28534
15430;1;2;Martedi;09:30;12:30;SU APPUNTAMENTO;28534
15430;1;1;Lunedi;15:30;18:30;SU APPUNTAMENTO;28534
13753;1;2;Martedi;18:30;19:30;;25477
13753;1;3;Mercoledi;08:30;10:30;SU APPUNTAMENTO - TEL. 0141 782450 / 782458;25477
13753;1;5;Venerdi;08:30;10:30;SU APPUNTAMENTO - TEL. 0141 782450 / 782458;25477
13839;1;1;Lunedi;10:00;12:00;;25643
13839;1;1;Lunedi;08:30;10:00;SOLO SU APPUNTAMENTO TELEFONARE AL 0321033538;25643
15223;1;3;Mercoledi;17:00;20:00;;28171
15223;1;2;Martedi;10:00;13:00;;28171
15223;1;1;Lunedi;17:00;20:00;;28171
9548;1;4;Giovedi;09:30;11:30;DALLE 11:30 ALLE 12:30 SU APPUNTAMENTO;17755
15169;1;1;Lunedi;14:00;16:30;LIBERO ACCESSO;28084
15091;1;5;Venerdi;17:00;18:00;DALLE 18:00 ALLE 19:00 SU APPUNTAMENTO;27971
15091;1;4;Giovedi;09:00;10:00;DALLE 10:00 ALLE 11:00 SU APPUNTAMENTO;27971
15091;1;3;Mercoledi;18:00;19:00;;27971
15091;1;2;Martedi;09:00;10:00;DALLE 10:00 ALLE 11:00 SU APPUNTAMENTO;27971
13789;1;4;Giovedi;17:00;18:30;;25537
13789;1;3;Mercoledi;17:00;18:30;;25537
15498;1;4;Giovedi;13:30;16:30;SU APPUNTAMENTO;28676
15498;1;5;Venerdi;09:30;12:30;SU APPUNTAMENTO;28675
15580;1;3;Mercoledi;09:30;11:30;;28842
